 time   show click f1     f2       f3        f4       f5         f6      f7      f8       f9      f10        f11     f12      f13     f14        f15
2407434000 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 835abec7 2203a096 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5673724239 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 5a07c96b 4ea23a13 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4713584431 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 88f8df35 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0621513825 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a d533dd32 cdf6ea96 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6383914395 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 015b5de7 ecb851b2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
130006591 1 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 728f6833 c730b3c6 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 7
5840931265 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a faba7dee d18e3b74 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0246038752 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 627f8a14 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4633302493 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ac77b71a ecb851b2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0210322436 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d612f6fd 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1280054312 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8fad3d71 99115329 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8341380584 0 0 83a0ad1a 5c9ae867 f028772b ecad2386 7801e8d9 07d7df22 a99f214a f5902a63 cbb77256 83a0ad1a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7574211773 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a db0ddd55 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4698872080 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a c63fffb3 6332421a 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
1234890026 0 0 7c6576be d00b8121 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e9fb4976 6ac9eb05 7c6576be f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7024232035 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0489ce3f 2203a096 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9997399636 0 0 85f751fd c4e18dd6 50e219e0 685d1c4c 2347f47a 8ded1f7a 1c4116cf e54c1344 a5bce124 85f751fd 50e219e0 685d1c4c 2347f47a 8ded1f7a 1c4116cf 
8308602408 0 0 e3c09f3a d262cf1e 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 61d69fb8 36b67a2a e3c09f3a 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4078753926 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0b2ddc34 0f086703 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7334339331 0 1 5ee41ff2 17d996e6 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 74bc497e 8a4875bd 5ee41ff2 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3149630272 0 0 85f751fd c4e18dd6 50e219e0 3b4167af d9b5648e cef3e649 a99f214a a88c0a2b 9b5ce758 85f751fd 50e219e0 3b4167af d9b5648e cef3e649 a99f214a 
4267404773 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 470f78e3 24f6b932 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0992027020 1 0 89a490f5 ce307e01 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 65d95ea2 fbc27727 89a490f5 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
7684580148 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 4aa318ab 04f5b394 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0076673654 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 849e866f 1aa0e912 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1253942034 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 06a3d2ce 191e9c26 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4917822464 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 28c130ef 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0768909228 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 88dcdab8 0ff80b9d d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6773008131 0 0 85f751fd c4e18dd6 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a d5f8b9cd 2cd8ff6d 85f751fd 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 
7703372965 0 1 17caea14 0dde25ec f028772b ecad2386 7801e8d9 07d7df22 a99f214a 21519d9f 1f0bc64f 17caea14 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7221790261 1 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 1744d807 be6db1d7 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5954978043 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a ecaa5999 4ea23a13 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
3768212963 0 0 6256f5b4 28f93029 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e0030fa7 3bb1ddd7 6256f5b4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5804080977 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ce1d91b1 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0943183912 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 488a9a3e 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6353838373 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e9f51dc1 36d749e5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1888776532 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 6a5151fe d25693ce 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5713152454 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 48c60dcd 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9183457083 0 0 85f751fd c4e18dd6 50e219e0 d810ac64 2347f47a cef3e649 dcb5d5a2 31b14a18 2ee63ff8 85f751fd 50e219e0 d810ac64 2347f47a cef3e649 dcb5d5a2 
4640421991 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 37018b2d 24f6b932 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
1154001468 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 3bbefc86 2203a096 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
780301545 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e5cb3c50 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e
2367650591 0 0 f9c69707 e16ceb4b 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0b416039 a99bdcb1 f9c69707 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0775794014 0 0 85f751fd c4e18dd6 50e219e0 39947756 2347f47a cef3e649 a0324ebc 29768511 ab145aa1 85f751fd 50e219e0 39947756 2347f47a cef3e649 a0324ebc 
4540428542 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 691c3f15 7abbbd5c f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5763066227 0 1 5b4d2eda 16a36ef3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a d42a0acc 3e7932d7 5b4d2eda f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8442321017 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ac77b71a 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0792028724 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ddd2926e 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9806315627 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a fe0e7c31 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0103034398 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 3d1c020c 84ebbcd4 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
0300806743 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a b9ac96b6 1aa0e912 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6585041649 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 29b349d8 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3994586767 0 0 85f751fd c4e18dd6 50e219e0 54c5d545 2347f47a 0f2161f8 2806fb1e 87e7d731 ca5aca47 85f751fd 50e219e0 54c5d545 2347f47a 0f2161f8 2806fb1e 
5084887043 1 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 977a4628 be6db1d7 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
3525178922 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 4c362c9f 42951c8d e981565c 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 4c362c9f 
0279683302 0 0 85f751fd c4e18dd6 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a aff3a698 aad45b01 85f751fd 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a 
9811945091 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 6cee9af4 96b83ebe 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5436150281 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 c6e9bef8 a0856ac4 f3776ac6 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 c6e9bef8 
2897650089 0 0 518d6168 92c9e92d f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0d7670ff 483c679e 518d6168 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4020392938 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 7cb4795e 36d749e5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
761595219 0 0 85f751fd c4e18dd6 50e219e0 54c5d545 2347f47a 0f2161f8 e7c71252 f7b3d7aa fd621b1f 85f751fd 50e219e0 54c5d545 2347f47a 0f2161f8 e7c71252 f
0203308213 0 0 763a42b5 4c26e9ba 50e219e0 ecad2386 7801e8d9 07d7df22 2872a7cf 1f9fa599 a08d16cd 763a42b5 50e219e0 ecad2386 7801e8d9 07d7df22 2872a7cf 
0964177086 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 2799e7e9 0eb711ec 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6764324019 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8a014cbb d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9180420723 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 577f0b7e eefb45ad 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
8259729475 0 0 85f751fd c4e18dd6 50e219e0 a0a45985 885c7f3f 0f2161f8 a99f214a ee602295 05b9fa1b 85f751fd 50e219e0 a0a45985 885c7f3f 0f2161f8 a99f214a 
7724908355 0 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 51d86d0a d7193e18 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 
0617618459 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 769512a1 c6263d8a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1922487677 1 0 95be0243 eddd1cf1 50e219e0 ecad2386 7801e8d9 07d7df22 25635c83 00fbd072 911a3c09 95be0243 50e219e0 ecad2386 7801e8d9 07d7df22 25635c83 
4652492410 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 5154145c be74e6fe 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0555259526 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 52b90008 0989142d e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9532552334 0 0 85f751fd c4e18dd6 50e219e0 54c5d545 2347f47a 0f2161f8 a99f214a cc1fcf5a ecb851b2 85f751fd 50e219e0 54c5d545 2347f47a 0f2161f8 a99f214a 
0408660722 0 0 85f751fd c4e18dd6 50e219e0 7c811b98 ae637522 0f2161f8 a99f214a 58a455d2 2692a96a 85f751fd 50e219e0 7c811b98 ae637522 0f2161f8 a99f214a 
1437968793 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a cb655d25 c6263d8a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8216671513 1 0 85f751fd c4e18dd6 50e219e0 fc46e1c5 2347f47a 0f2161f8 9eb9a972 034efa50 c4cff2ea 85f751fd 50e219e0 fc46e1c5 2347f47a 0f2161f8 9eb9a972 
7437537067 0 1 856e6d3f 58a89a43 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 045d73a2 a5bce124 856e6d3f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
855360366 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 5aa34927 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 5
9383660884 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a deba9ef9 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4043722679 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 486e8280 9dcb1cd1 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1800106297 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 26fc833b 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3276608983 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c17d35ae 36d749e5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2384221453 0 1 faf9c1c2 c8223ee3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 55171279 8a4875bd faf9c1c2 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3456581433 0 0 04773863 1fa968fc f028772b ecad2386 7801e8d9 07d7df22 a99f214a 4239afde 24f6b932 04773863 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3636567942 0 0 cd58172f b9c4ab81 f028772b ecad2386 7801e8d9 07d7df22 a99f214a f0697f61 8a4875bd cd58172f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1225971592 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 1cf29716 a0f5f879 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9153804079 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 58082ab6 c6263d8a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1542991716 0 0 85f751fd c4e18dd6 50e219e0 f888bf4c 5b9c592b 0f2161f8 33d33eb8 15fb30ea be6db1d7 85f751fd 50e219e0 f888bf4c 5b9c592b 0f2161f8 33d33eb8 
9359745236 0 1 b9b31250 88f7ef6e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 6b3a5479 900981af b9b31250 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4433984947 0 0 85f751fd c4e18dd6 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 7ab0a246 3e72ab6c 85f751fd 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 
6755684008 0 0 c74e86fb 7bd4e8cc 50e219e0 ecad2386 7801e8d9 07d7df22 4090b4df 676617bf cccf3cf5 c74e86fb 50e219e0 ecad2386 7801e8d9 07d7df22 4090b4df 
4553651060 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e54c1344 837b5bc8 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1932589932 0 0 75f43c5a c4e18dd6 50e219e0 ecad2386 7801e8d9 07d7df22 05f75302 6153415d c978d6f5 75f43c5a 50e219e0 ecad2386 7801e8d9 07d7df22 05f75302 
7533755726 0 0 61a8c644 948ff336 50e219e0 ecad2386 7801e8d9 07d7df22 34aa826a 5d587f02 72dab84d 61a8c644 50e219e0 ecad2386 7801e8d9 07d7df22 34aa826a 
1685469403 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 03b61fb9 375c3d47 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4572309486 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 9296cfbd 9720e864 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1343054965 0 0 9a977531 a434fa42 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 5bb74b90 779d90c2 9a977531 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6381443689 0 0 85f751fd c4e18dd6 50e219e0 1779deee 2347f47a f95efa07 a99f214a a278d318 7abbbd5c 85f751fd 50e219e0 1779deee 2347f47a f95efa07 a99f214a 
7985015042 0 1 17caea14 0dde25ec f028772b ecad2386 7801e8d9 07d7df22 a99f214a f21507cd d787e91b 17caea14 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7567774765 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 308be9b6 76dc4769 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3229940628 0 1 85f751fd c4e18dd6 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 1b190e80 ee2ccecf ecb851b2 85f751fd 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 1b190e80 
6268116568 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a dc44f320 c6263d8a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
048693842 0 1 2d7bacb1 945bfb4b f028772b ecad2386 7801e8d9 07d7df22 a99f214a e9f23334 f37ed101 2d7bacb1 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e
9568040578 0 0 85f751fd c4e18dd6 50e219e0 54c5d545 2347f47a 0f2161f8 42f2ae31 c5e18600 2cd8ff6d 85f751fd 50e219e0 54c5d545 2347f47a 0f2161f8 42f2ae31 
318311946 0 1 85f751fd c4e18dd6 50e219e0 55b5aaa9 7801e8d9 0f2161f8 79bb38ec d512f6c7 7abbbd5c 85f751fd 50e219e0 55b5aaa9 7801e8d9 0f2161f8 79bb38ec d
0236804132 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 07875ea4 24f6b932 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4505118264 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 61c0663b 6332421a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4742716197 0 0 39cffaa4 d9e5838f 50e219e0 ecad2386 7801e8d9 07d7df22 bbce999c 2d619719 f9ba9057 39cffaa4 50e219e0 ecad2386 7801e8d9 07d7df22 bbce999c 
7649203285 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 3e790b92 fbec56bc 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4193702337 0 1 e8f79e60 c4342784 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e27ab6f7 86030d43 e8f79e60 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8690402521 0 0 85f751fd c4e18dd6 50e219e0 a97b17d0 aefc06bd 0f2161f8 a99f214a 3e9c8fbe d787e91b 85f751fd 50e219e0 a97b17d0 aefc06bd 0f2161f8 a99f214a 
7287315125 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 58115efb 375c3d47 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6958107530 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e42a8f02 84ebbcd4 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7221054001 0 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 9759f466 0eb711ec d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3887900509 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 7357d5f1 be87996b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3929013987 1 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 16df04d2 4ea23a13 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
1755542154 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 e8a7d9dd 5791a78e 30e67ecb 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 e8a7d9dd 
2388407156 0 0 85f751fd c4e18dd6 50e219e0 6fc85e22 7801e8d9 0f2161f8 b5300cd9 34092495 1b13b020 85f751fd 50e219e0 6fc85e22 7801e8d9 0f2161f8 b5300cd9 
5693375642 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 d16ca661 7e9f3f82 fce66524 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 d16ca661 
4202916801 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 4c99affe 99115329 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4560144178 0 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 2ea6189e bc8913e3 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
0880657697 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 34761ded 99e427c9 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
6568543573 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a be6d32d3 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1069461545 0 0 85f751fd c4e18dd6 50e219e0 f4510c5e b9528b13 cef3e649 21550ced 6292c013 570d21dc 85f751fd 50e219e0 f4510c5e b9528b13 cef3e649 21550ced 
4743050263 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 938386be 02edaeaa 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0726202553 0 1 3d88bdd0 28b9656a 72722551 ecad2386 7801e8d9 07d7df22 a99f214a 19f40e4a 900981af 3d88bdd0 72722551 ecad2386 7801e8d9 07d7df22 a99f214a 
0385865807 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 57cd4006 d25693ce 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4114824775 0 0 cdd3448e 295551a1 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 9c6c9f56 649e7a14 cdd3448e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0658731143 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8e3c0f9f d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8035432698 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 858b7103 d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5543684923 0 0 7fa5a4d1 be62281e 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 67cb6ce5 8a4875bd 7fa5a4d1 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
6906537674 0 0 9e8e8d09 16a36ef3 50e219e0 ecad2386 7801e8d9 07d7df22 c1fc06ab 1549bfb0 a251af39 9e8e8d09 50e219e0 ecad2386 7801e8d9 07d7df22 c1fc06ab 
6858409290 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 40728484 1aa0e912 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1278348413 0 1 0eb72673 d2f72222 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 33c82d07 80f61b6e 0eb72673 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
2295058219 0 1 5ee41ff2 17d996e6 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 6a67b4b8 76dc4769 5ee41ff2 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1276636676 1 0 81bf62aa c4e18dd6 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a cee38188 f07e20f8 81bf62aa 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3786679888 0 0 db45d754 59fdbcde 50e219e0 ecad2386 7801e8d9 07d7df22 d2d09628 8c7041a6 4c32e689 db45d754 50e219e0 ecad2386 7801e8d9 07d7df22 d2d09628 
